restaurant,period,forecast_origin,target_date,q025,q05,q20,q25,q35,median,q65,q75,q80,q95,q975,predictive_sd,lead_days,actual_sales,actual_available,run_id
springdale,historical_model_estimate,2025-02-28,2024-08-14,10865.964232605751,11004.285434736297,11395.058584764754,11476.537052427668,11631.999269750022,11808.93714512619,12018.775316118848,12168.222545355045,12243.069335108115,12718.67912522038,12871.940968621424,518.3285821537844,-198,10883.861924091983,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-15,47275.90123743758,47705.66652599944,48489.09933008449,48678.967943465614,49004.4262796665,49464.370683157234,49933.75716478071,50238.981493752544,50414.20989444608,51288.35804032838,51604.851938198764,1132.2793014360261,-197,48878.949983726634,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-15,8840.92820748426,9034.92834292319,9500.119529883978,9608.84123160756,9788.718217678237,10015.125413787642,10264.575414251454,10465.250043524038,10564.775496644184,11038.30589843291,11237.724787369454,617.7922255731107,-197,10224.524735342056,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-15,14433.01160161223,14555.197411494624,14985.44143371662,15099.365698572354,15262.952824013302,15499.255456257055,15691.88781860002,15831.475533002216,15916.555525225354,16383.785749115077,16530.366523464254,553.5297620100107,-197,15853.29642889935,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-15,10853.082855996114,11008.325536244578,11391.134431545324,11489.482973299848,11652.310529897022,11846.55664886646,12032.081608329845,12194.241514126148,12277.56059687691,12737.25565774326,12904.11023759918,527.6817885560574,-197,11606.110945499366,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-15,11057.751515255732,11264.66751218071,11630.302619714063,11732.616920114135,11896.663276219886,12144.442232439997,12358.52285208866,12501.656778157403,12588.065943517337,13032.946289023235,13177.160941809143,554.3118382438378,-197,11195.017873985858,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-16,47245.38275656667,47490.76810789956,48474.68351021594,48654.99102622603,49044.921368328134,49472.25781214454,49970.4773887449,50276.85118279232,50420.700832067116,51221.35453586161,51505.44171529405,1145.351253645556,-196,49779.101415312536,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-16,8984.942455385491,9131.893804670173,9665.194054245421,9765.393338075415,9990.913957376855,10247.666770315625,10449.093525144703,10631.039340353254,10740.628943616466,11226.498425546628,11446.639374148972,635.2271382509504,-196,9324.913374974716,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-16,13732.313334787159,13901.684348413819,14300.323662675544,14382.153972393811,14560.27222933511,14745.380380988481,14942.330534356786,15085.71785161332,15171.20576747344,15535.857293425343,15679.011667049637,508.66568298796886,-196,14864.856747038104,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-16,11487.429219869551,11704.515972239838,12137.148655795583,12237.17007457234,12384.77714758809,12583.65421014433,12791.477517384443,12960.83386397328,13066.933894186779,13494.796480078654,13684.160147649649,545.2937693713778,-196,13291.618487203788,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-16,10852.659700429127,10975.273845691108,11480.519786121547,11564.946088921273,11697.797850390687,11929.272713167153,12129.18557364223,12288.531377428983,12382.118297494913,12796.63789136322,12997.73500639674,544.1336670101288,-196,12297.712806095928,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-17,46155.69388048591,46601.4027510878,47506.232096421954,47725.96338510421,48139.981022259744,48567.060070398176,48993.663167814644,49357.067905541735,49485.423114566205,50294.035310772124,50795.428679710734,1165.854540510765,-195,,False,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-17,8508.276522150909,8825.879312976233,9378.47055053211,9480.042088930066,9653.381817451784,9931.67598792649,10186.989211952656,10347.61544281564,10449.081841556084,10911.162561860445,11173.919310314563,647.4561671924232,-195,,False,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-17,13554.904872734678,13705.169006686812,14147.29825613737,14225.192467756604,14390.06198286798,14566.655105912414,14771.64629401539,14915.1186985132,15013.572829025994,15475.663492575368,15619.814814640933,518.400128213361,-195,14850.291715031684,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-17,11989.02530638637,12190.797715065783,12606.233800475069,12695.733588378813,12846.791827328816,13083.105226046526,13273.537966728174,13418.524903027157,13514.715671918855,13947.20588040035,14121.765156222047,543.5634607203875,-195,13553.629990919577,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-17,9923.116099217872,10065.799565492927,10500.199342390675,10616.469099004269,10765.745949215587,10983.070126611914,11208.601756995457,11340.473804144774,11419.658043168942,11850.415043321816,12042.39169373167,553.803538314434,-195,11277.051595949071,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-18,45359.854004243876,45651.20197745837,46626.784488319085,46781.26175918854,47105.91977144505,47544.022365139506,47923.8645147035,48327.761968614854,48521.93116168864,49465.16177575521,49790.45222421274,1130.220744067765,-194,47360.65414899685,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-18,7659.246763835781,7886.318046537122,8366.830251264322,8455.529528448913,8635.478081511354,8899.288944575586,9174.256719213869,9395.738619963684,9527.12780531155,10092.135352317702,10241.715343016276,670.6799019041176,-194,9251.059223606266,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-18,14273.391781742563,14434.243251178405,14798.16097147653,14881.402738024826,15041.624927685936,15259.829603576127,15456.197814893523,15575.005102075203,15676.72122303522,16133.76645382683,16251.968911813761,510.6852287504405,-194,14509.176181726132,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-18,12225.479780233294,12348.072672829067,12818.280101377086,12924.725844263343,13045.558942188423,13229.616300591639,13458.83347902742,13614.614981413974,13702.635254244677,14134.400927506611,14288.020478249991,523.7032185972669,-194,13032.556433343349,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-18,9078.17858482162,9194.851980818587,9642.208741350885,9749.610751841077,9915.18087617594,10113.878124841272,10307.507130993581,10474.40210490061,10566.742979513425,11030.461259834718,11228.258600635718,541.483699013949,-194,10567.862310321105,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-19,43490.911461113086,43865.08295362209,44864.22342324821,45081.0123344701,45383.83459858189,45801.26981542421,46270.20071835896,46663.77426418333,46892.97066001123,47783.614172569934,48158.30123547442,1209.0857167520837,-193,45019.10108927558,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-19,6935.18247829647,7108.514061548227,7620.976209682899,7725.703258355086,7941.684306660056,8229.925835827082,8476.730167831895,8651.790156976878,8755.29816092158,9298.798286124744,9496.058413193608,665.0414635597674,-193,7880.858391651012,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-19,14508.958470517016,14667.586965096503,15136.007502462018,15234.698841901705,15428.127497911626,15669.256375313094,15907.51267050532,16078.169861452723,16220.92372802439,16713.70026605581,16902.744148197846,625.6501999109677,-193,14374.300126525382,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-19,11162.356603412278,11315.266347878962,11784.489444854366,11876.601170910828,12038.829245702442,12254.165727834014,12480.223392834305,12643.834663955437,12723.906492948778,13095.73646625892,13310.021010911281,552.1823347961786,-193,13282.569968516682,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-19,8672.695664664172,8813.623642032846,9275.925394286794,9370.972211661907,9524.552357253991,9719.107031319116,9896.200580908784,10050.971544179145,10150.671407500182,10639.702778223364,10843.863456133668,551.8184914140769,-193,9481.372602582504,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-20,44850.899726719486,45151.787300425276,46125.30922923359,46336.09783283141,46680.11446583124,47115.39678398128,47525.22737925932,47901.68626821341,48097.30914504005,49029.12519660739,49465.85618916885,1176.7968283938615,-192,48422.51917501055,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-20,6992.366185178181,7164.62505546841,7694.979986225264,7785.993016503162,7976.928351343955,8212.251809915928,8418.557629656536,8595.240979475133,8707.916144971075,9203.408542018722,9450.075935511237,609.7223310593173,-192,9571.274581483198,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-20,14739.577655659283,14901.782845410253,15419.688344385891,15529.239816896516,15662.274930345628,15900.617451721251,16166.443100673976,16318.580640555956,16428.909991598433,16947.881726077903,17168.381644019428,620.4542984533704,-192,16203.913427690908,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-20,10572.957353309304,10787.448012164408,11251.635977859996,11350.658991329803,11508.122411373384,11737.78167540328,11937.658627691515,12108.180963473958,12210.14454310761,12669.882941837637,12835.70124227485,569.6950593481602,-192,11625.8167181094,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-20,10024.74085663034,10234.251745575586,10761.610116524073,10850.656464187106,11035.714195530822,11308.687388928814,11510.233419534425,11674.695033136464,11771.51919595528,12225.879893748464,12424.461766225151,611.4952529466228,-192,11021.514447727046,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-21,45848.6583620701,46230.90951511439,47036.09339022366,47216.930816966706,47567.27235765595,48006.847207009414,48438.04806698083,48776.96115533566,48969.97903820744,49840.15861998267,50149.16543276646,1118.9622307866455,-191,46823.73412475277,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-21,6933.091253447851,7083.476991542243,7704.817726646538,7810.215424319096,8006.552959569813,8237.262694422254,8485.990154592426,8692.756992744042,8816.481929050837,9417.119055235742,9604.38816463246,681.1400043947342,-191,7964.254693714312,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-21,14491.347133326464,14722.250673788152,15206.271196052227,15293.52684320018,15431.413501883826,15618.588946761101,15845.948808681653,15990.628852412272,16119.100055391851,16473.15858647825,16620.46800849742,549.4654078387696,-191,14935.34488627565,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-21,10588.770022096129,10731.344083459071,11182.36247218235,11270.46337279887,11437.515085058101,11642.538070673152,11844.631063660807,11975.22151819454,12063.974457821456,12552.112392238276,12663.821932152452,534.5224338116967,-191,11567.30759961791,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-21,11325.134895430587,11474.02444525741,11979.297723515385,12098.126002793297,12268.053588273211,12544.232502143528,12734.415434065588,12882.973571747709,12955.346014020082,13416.94999522484,13616.910994833244,588.0088556918496,-191,12356.826945144903,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-22,46654.94171588043,47032.64906678507,47929.231959475255,48095.10166328119,48426.49150705004,48910.86195257718,49276.50697256582,49630.46525234087,49828.05987457328,50796.87311738285,51161.48461978589,1151.3172408869373,-190,,False,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-22,8056.220267783441,8196.662934149424,8653.981671985102,8767.253983140621,8974.949330075495,9196.539760431933,9444.453220246034,9610.705345482003,9734.0382981062,10323.059966709514,10499.444613400083,639.0225166903359,-190,8052.402626756439,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-22,13684.70190126052,13860.401455749748,14379.51352953624,14461.36066208519,14638.20505234967,14846.592331800219,15046.6582342001,15184.113243855136,15293.08559917699,15695.014446217885,15805.055265602266,545.2907156434538,-190,14033.165700473755,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-08-22,10886.854958066271,11128.920531984257,11573.9338458123,11669.030845709662,11824.125933779784,12002.392568625111,12214.909363392155,12348.988305682156,12435.066760895144,12823.603875731997,13014.226018113199,528.928745490036,-190,,False,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-08-22,11580.22815606155,11941.570328523183,12364.330916333593,12446.190986537782,12624.11414688802,12831.786250888093,13065.99290641065,13222.347108783762,13319.092503375194,13747.834866609013,13934.194147421811,578.0944774295806,-190,13688.886137958842,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-08-23,44446.07919812967,44800.942817172945,45768.75314824405,45986.073761365216,46332.30054484149,46814.969479571984,47303.26601170272,47636.475178001114,47910.530001256135,48836.47731945065,49239.31797900222,1219.0500929188208,-189,47828.734964271614,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-08-23,7901.132657637707,8049.886598707892,8616.249543526763,8715.28240774234,8912.772799641609,9180.335819384163,9465.290781624537,9645.859682183916,9736.954262142113,10284.180143269745,10461.795939370426,668.6546296691047,-189,9421.774643914445,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-08-23,12905.692134555235,13021.177404997848,13466.564132872618,13552.485052074819,13720.900217664977,13916.415497556107,14127.504832937644,14308.563547781872,14384.7783716927,14804.278364351203,14937.45234177509,536.8053265093215,-189,14183.022012362324,True,2025-02-28_fscoffee
